Question,Country,Age,Frequency of Use,Tech Knowledge,Facebook Users and Non-users,Answer,Total
How often do you use Facebook?,Netherlands,18-24 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I check it a couple times a day,1
How often do you use Facebook?,Netherlands,18-24 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"I check it once a day, if I have time",3
How often do you use Facebook?,Netherlands,18-24 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,I’m not on Facebook,17
How often do you use Facebook?,Netherlands,18-24 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,I’m not on Facebook,5
How often do you use Facebook?,Netherlands,18-24 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I check it a few times a week,5
How often do you use Facebook?,Netherlands,18-24 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I maybe check it once a month,7
How often do you use Facebook?,Netherlands,18-24 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I check it a few times a week,1
How often do you use Facebook?,Netherlands,18-24 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I maybe check it once a month,6
How often do you use Facebook?,Netherlands,25-34 years old,Constant User,Average User:  I know enough to get by.,User,I’m on Facebook constantly,2
How often do you use Facebook?,Netherlands,25-34 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I’m on Facebook constantly,1
How often do you use Facebook?,Netherlands,25-34 years old,Daily User,Average User:  I know enough to get by.,User,I check it a couple times a day,1
How often do you use Facebook?,Netherlands,25-34 years old,Daily User,Average User:  I know enough to get by.,User,"I check it once a day, if I have time",2
How often do you use Facebook?,Netherlands,25-34 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I check it a couple times a day,6
How often do you use Facebook?,Netherlands,25-34 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"I check it once a day, if I have time",10
How often do you use Facebook?,Netherlands,25-34 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I check it a couple times a day,14
How often do you use Facebook?,Netherlands,25-34 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"I check it once a day, if I have time",3
How often do you use Facebook?,Netherlands,25-34 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,I’m not on Facebook,2
How often do you use Facebook?,Netherlands,25-34 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,I’m not on Facebook,26
How often do you use Facebook?,Netherlands,25-34 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,I’m not on Facebook,15
How often do you use Facebook?,Netherlands,25-34 years old,Occasional User,Average User:  I know enough to get by.,User,I check it a few times a week,2
How often do you use Facebook?,Netherlands,25-34 years old,Occasional User,Average User:  I know enough to get by.,User,I maybe check it once a month,1
How often do you use Facebook?,Netherlands,25-34 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I check it a few times a week,9
How often do you use Facebook?,Netherlands,25-34 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I maybe check it once a month,13
How often do you use Facebook?,Netherlands,25-34 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I check it a few times a week,9
How often do you use Facebook?,Netherlands,25-34 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I maybe check it once a month,6
How often do you use Facebook?,Netherlands,35-44 years old,Constant User,Average User:  I know enough to get by.,User,I’m on Facebook constantly,2
How often do you use Facebook?,Netherlands,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I’m on Facebook constantly,2
How often do you use Facebook?,Netherlands,35-44 years old,Daily User,Average User:  I know enough to get by.,User,I check it a couple times a day,3
How often do you use Facebook?,Netherlands,35-44 years old,Daily User,Average User:  I know enough to get by.,User,"I check it once a day, if I have time",1
How often do you use Facebook?,Netherlands,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I check it a couple times a day,5
How often do you use Facebook?,Netherlands,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"I check it once a day, if I have time",2
How often do you use Facebook?,Netherlands,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I check it a couple times a day,10
How often do you use Facebook?,Netherlands,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"I check it once a day, if I have time",4
How often do you use Facebook?,Netherlands,35-44 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,I’m not on Facebook,2
How often do you use Facebook?,Netherlands,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,I’m not on Facebook,26
How often do you use Facebook?,Netherlands,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,I’m not on Facebook,20
How often do you use Facebook?,Netherlands,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,I check it a few times a week,1
How often do you use Facebook?,Netherlands,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I check it a few times a week,4
How often do you use Facebook?,Netherlands,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I maybe check it once a month,8
How often do you use Facebook?,Netherlands,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I check it a few times a week,9
How often do you use Facebook?,Netherlands,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I maybe check it once a month,11
How often do you use Facebook?,Netherlands,45-54 years old,Constant User,Average User:  I know enough to get by.,User,I’m on Facebook constantly,1
How often do you use Facebook?,Netherlands,45-54 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I’m on Facebook constantly,2
How often do you use Facebook?,Netherlands,45-54 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I’m on Facebook constantly,1
How often do you use Facebook?,Netherlands,45-54 years old,Daily User,Average User:  I know enough to get by.,User,I check it a couple times a day,6
How often do you use Facebook?,Netherlands,45-54 years old,Daily User,Average User:  I know enough to get by.,User,"I check it once a day, if I have time",6
How often do you use Facebook?,Netherlands,45-54 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I check it a couple times a day,3
How often do you use Facebook?,Netherlands,45-54 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"I check it once a day, if I have time",1
How often do you use Facebook?,Netherlands,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I check it a couple times a day,8
How often do you use Facebook?,Netherlands,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"I check it once a day, if I have time",7
How often do you use Facebook?,Netherlands,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,I’m not on Facebook,8
How often do you use Facebook?,Netherlands,45-54 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,I’m not on Facebook,7
How often do you use Facebook?,Netherlands,45-54 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,I’m not on Facebook,34
How often do you use Facebook?,Netherlands,45-54 years old,Occasional User,Average User:  I know enough to get by.,User,I check it a few times a week,9
How often do you use Facebook?,Netherlands,45-54 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I check it a few times a week,4
How often do you use Facebook?,Netherlands,45-54 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I maybe check it once a month,7
How often do you use Facebook?,Netherlands,45-54 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I check it a few times a week,8
How often do you use Facebook?,Netherlands,45-54 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I maybe check it once a month,9
How often do you use Facebook?,Netherlands,55-64 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I’m on Facebook constantly,1
How often do you use Facebook?,Netherlands,55-64 years old,Daily User,Average User:  I know enough to get by.,User,I check it a couple times a day,3
How often do you use Facebook?,Netherlands,55-64 years old,Daily User,Average User:  I know enough to get by.,User,"I check it once a day, if I have time",6
How often do you use Facebook?,Netherlands,55-64 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I check it a couple times a day,1
How often do you use Facebook?,Netherlands,55-64 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I check it a couple times a day,6
How often do you use Facebook?,Netherlands,55-64 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"I check it once a day, if I have time",11
How often do you use Facebook?,Netherlands,55-64 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,I’m not on Facebook,14
How often do you use Facebook?,Netherlands,55-64 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,I’m not on Facebook,2
How often do you use Facebook?,Netherlands,55-64 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,I’m not on Facebook,4
How often do you use Facebook?,Netherlands,55-64 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,I’m not on Facebook,17
How often do you use Facebook?,Netherlands,55-64 years old,Occasional User,Average User:  I know enough to get by.,User,I check it a few times a week,3
How often do you use Facebook?,Netherlands,55-64 years old,Occasional User,Average User:  I know enough to get by.,User,I maybe check it once a month,6
How often do you use Facebook?,Netherlands,55-64 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,I maybe check it once a month,1
How often do you use Facebook?,Netherlands,55-64 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I check it a few times a week,1
How often do you use Facebook?,Netherlands,55-64 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I maybe check it once a month,2
How often do you use Facebook?,Netherlands,55-64 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I check it a few times a week,3
How often do you use Facebook?,Netherlands,55-64 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I maybe check it once a month,13
How often do you use Facebook?,Netherlands,65-74 years old,Constant User,Average User:  I know enough to get by.,User,I’m on Facebook constantly,2
How often do you use Facebook?,Netherlands,65-74 years old,Daily User,Average User:  I know enough to get by.,User,I check it a couple times a day,12
How often do you use Facebook?,Netherlands,65-74 years old,Daily User,Average User:  I know enough to get by.,User,"I check it once a day, if I have time",6
How often do you use Facebook?,Netherlands,65-74 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I check it a couple times a day,5
How often do you use Facebook?,Netherlands,65-74 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"I check it once a day, if I have time",7
How often do you use Facebook?,Netherlands,65-74 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,I’m not on Facebook,29
How often do you use Facebook?,Netherlands,65-74 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,I’m not on Facebook,2
How often do you use Facebook?,Netherlands,65-74 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,I’m not on Facebook,3
How often do you use Facebook?,Netherlands,65-74 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,I’m not on Facebook,22
How often do you use Facebook?,Netherlands,65-74 years old,Occasional User,Average User:  I know enough to get by.,User,I check it a few times a week,5
How often do you use Facebook?,Netherlands,65-74 years old,Occasional User,Average User:  I know enough to get by.,User,I maybe check it once a month,6
How often do you use Facebook?,Netherlands,65-74 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,I maybe check it once a month,1
How often do you use Facebook?,Netherlands,65-74 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I check it a few times a week,8
How often do you use Facebook?,Netherlands,65-74 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I maybe check it once a month,4
How often do you use Facebook?,Netherlands,75 years or older,Daily User,Average User:  I know enough to get by.,User,I check it a couple times a day,4
How often do you use Facebook?,Netherlands,75 years or older,Daily User,Average User:  I know enough to get by.,User,"I check it once a day, if I have time",4
How often do you use Facebook?,Netherlands,75 years or older,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,"I check it once a day, if I have time",1
How often do you use Facebook?,Netherlands,75 years or older,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I check it a couple times a day,1
How often do you use Facebook?,Netherlands,75 years or older,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"I check it once a day, if I have time",3
How often do you use Facebook?,Netherlands,75 years or older,Not on Facebook,Average User:  I know enough to get by.,Non-user,I’m not on Facebook,17
How often do you use Facebook?,Netherlands,75 years or older,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,I’m not on Facebook,1
How often do you use Facebook?,Netherlands,75 years or older,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,I’m not on Facebook,1
How often do you use Facebook?,Netherlands,75 years or older,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,I’m not on Facebook,7
How often do you use Facebook?,Netherlands,75 years or older,Occasional User,Average User:  I know enough to get by.,User,I check it a few times a week,1
How often do you use Facebook?,Netherlands,75 years or older,Occasional User,Average User:  I know enough to get by.,User,I maybe check it once a month,3
How often do you use Facebook?,Netherlands,75 years or older,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,I maybe check it once a month,1
How often do you use Facebook?,Netherlands,75 years or older,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I check it a few times a week,2
How often do you use Facebook?,Netherlands,Unknown,Daily User,Average User:  I know enough to get by.,User,I check it a couple times a day,3
How often do you use Facebook?,Netherlands,Unknown,Daily User,Average User:  I know enough to get by.,User,"I check it once a day, if I have time",2
How often do you use Facebook?,Netherlands,Unknown,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I check it a couple times a day,2
How often do you use Facebook?,Netherlands,Unknown,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"I check it once a day, if I have time",1
How often do you use Facebook?,Netherlands,Unknown,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I check it a couple times a day,1
How often do you use Facebook?,Netherlands,Unknown,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"I check it once a day, if I have time",1
How often do you use Facebook?,Netherlands,Unknown,Not on Facebook,Average User:  I know enough to get by.,Non-user,I’m not on Facebook,3
How often do you use Facebook?,Netherlands,Unknown,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,I’m not on Facebook,7
How often do you use Facebook?,Netherlands,Unknown,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,I’m not on Facebook,3
How often do you use Facebook?,Netherlands,Unknown,Occasional User,Average User:  I know enough to get by.,User,I maybe check it once a month,3
How often do you use Facebook?,Netherlands,Unknown,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I check it a few times a week,2
How often do you use Facebook?,Netherlands,Unknown,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I maybe check it once a month,1
How often do you use Facebook?,Netherlands,Unknown,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I check it a few times a week,4
How often do you use Facebook?,Netherlands,Unknown,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I maybe check it once a month,4
How often do you use Facebook?,Other,18-24 years old,Constant User,Average User:  I know enough to get by.,User,I’m on Facebook constantly,21
How often do you use Facebook?,Other,18-24 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,I’m on Facebook constantly,2
How often do you use Facebook?,Other,18-24 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I’m on Facebook constantly,24
How often do you use Facebook?,Other,18-24 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I’m on Facebook constantly,65
How often do you use Facebook?,Other,18-24 years old,Daily User,Average User:  I know enough to get by.,User,I check it a couple times a day,40
How often do you use Facebook?,Other,18-24 years old,Daily User,Average User:  I know enough to get by.,User,"I check it once a day, if I have time",28
How often do you use Facebook?,Other,18-24 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,I check it a couple times a day,2
How often do you use Facebook?,Other,18-24 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,"I check it once a day, if I have time",4
How often do you use Facebook?,Other,18-24 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I check it a couple times a day,64
How often do you use Facebook?,Other,18-24 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"I check it once a day, if I have time",38
How often do you use Facebook?,Other,18-24 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I check it a couple times a day,152
How often do you use Facebook?,Other,18-24 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"I check it once a day, if I have time",94
How often do you use Facebook?,Other,18-24 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,I’m not on Facebook,21
How often do you use Facebook?,Other,18-24 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,I’m not on Facebook,1
How often do you use Facebook?,Other,18-24 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,I’m not on Facebook,77
How often do you use Facebook?,Other,18-24 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,I’m not on Facebook,101
How often do you use Facebook?,Other,18-24 years old,Occasional User,Average User:  I know enough to get by.,User,I check it a few times a week,15
How often do you use Facebook?,Other,18-24 years old,Occasional User,Average User:  I know enough to get by.,User,I maybe check it once a month,24
How often do you use Facebook?,Other,18-24 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,I check it a few times a week,2
How often do you use Facebook?,Other,18-24 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I check it a few times a week,47
How often do you use Facebook?,Other,18-24 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I maybe check it once a month,49
How often do you use Facebook?,Other,18-24 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I check it a few times a week,66
How often do you use Facebook?,Other,18-24 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I maybe check it once a month,69
How often do you use Facebook?,Other,25-34 years old,Constant User,Average User:  I know enough to get by.,User,I’m on Facebook constantly,62
How often do you use Facebook?,Other,25-34 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,I’m on Facebook constantly,5
How often do you use Facebook?,Other,25-34 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I’m on Facebook constantly,67
How often do you use Facebook?,Other,25-34 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I’m on Facebook constantly,138
How often do you use Facebook?,Other,25-34 years old,Daily User,Average User:  I know enough to get by.,User,I check it a couple times a day,82
How often do you use Facebook?,Other,25-34 years old,Daily User,Average User:  I know enough to get by.,User,"I check it once a day, if I have time",40
How often do you use Facebook?,Other,25-34 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,I check it a couple times a day,5
How often do you use Facebook?,Other,25-34 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,"I check it once a day, if I have time",6
How often do you use Facebook?,Other,25-34 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I check it a couple times a day,138
How often do you use Facebook?,Other,25-34 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"I check it once a day, if I have time",87
How often do you use Facebook?,Other,25-34 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I check it a couple times a day,277
How often do you use Facebook?,Other,25-34 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"I check it once a day, if I have time",146
How often do you use Facebook?,Other,25-34 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,I’m not on Facebook,28
How often do you use Facebook?,Other,25-34 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,I’m not on Facebook,2
How often do you use Facebook?,Other,25-34 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,I’m not on Facebook,139
How often do you use Facebook?,Other,25-34 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,I’m not on Facebook,160
How often do you use Facebook?,Other,25-34 years old,Occasional User,Average User:  I know enough to get by.,User,I check it a few times a week,42
How often do you use Facebook?,Other,25-34 years old,Occasional User,Average User:  I know enough to get by.,User,I maybe check it once a month,28
How often do you use Facebook?,Other,25-34 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,I check it a few times a week,4
How often do you use Facebook?,Other,25-34 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,I maybe check it once a month,3
How often do you use Facebook?,Other,25-34 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I check it a few times a week,101
How often do you use Facebook?,Other,25-34 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I maybe check it once a month,113
How often do you use Facebook?,Other,25-34 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I check it a few times a week,145
How often do you use Facebook?,Other,25-34 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I maybe check it once a month,135
How often do you use Facebook?,Other,35-44 years old,Constant User,Average User:  I know enough to get by.,User,I’m on Facebook constantly,54
How often do you use Facebook?,Other,35-44 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,I’m on Facebook constantly,10
How often do you use Facebook?,Other,35-44 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I’m on Facebook constantly,40
How often do you use Facebook?,Other,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I’m on Facebook constantly,94
How often do you use Facebook?,Other,35-44 years old,Daily User,Average User:  I know enough to get by.,User,I check it a couple times a day,94
How often do you use Facebook?,Other,35-44 years old,Daily User,Average User:  I know enough to get by.,User,"I check it once a day, if I have time",42
How often do you use Facebook?,Other,35-44 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,I check it a couple times a day,6
How often do you use Facebook?,Other,35-44 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,"I check it once a day, if I have time",4
How often do you use Facebook?,Other,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I check it a couple times a day,81
How often do you use Facebook?,Other,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"I check it once a day, if I have time",58
How often do you use Facebook?,Other,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I check it a couple times a day,190
How often do you use Facebook?,Other,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"I check it once a day, if I have time",122
How often do you use Facebook?,Other,35-44 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,I’m not on Facebook,48
How often do you use Facebook?,Other,35-44 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,I’m not on Facebook,9
How often do you use Facebook?,Other,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,I’m not on Facebook,138
How often do you use Facebook?,Other,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,I’m not on Facebook,200
How often do you use Facebook?,Other,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,I check it a few times a week,59
How often do you use Facebook?,Other,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,I maybe check it once a month,45
How often do you use Facebook?,Other,35-44 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,I check it a few times a week,5
How often do you use Facebook?,Other,35-44 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,I maybe check it once a month,3
How often do you use Facebook?,Other,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I check it a few times a week,55
