Question,Country,Age,Frequency of Use,Tech Knowledge,Facebook Users and Non-users,Answer,Total
How concerned are you about the safety of your personal information online?,United States,25-34 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,9,34
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Constant User,Average User:  I know enough to get by.,User,1,2
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Constant User,Average User:  I know enough to get by.,User,10,10
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Constant User,Average User:  I know enough to get by.,User,2,1
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Constant User,Average User:  I know enough to get by.,User,3,1
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Constant User,Average User:  I know enough to get by.,User,4,1
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Constant User,Average User:  I know enough to get by.,User,5,5
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Constant User,Average User:  I know enough to get by.,User,6,2
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Constant User,Average User:  I know enough to get by.,User,7,7
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Constant User,Average User:  I know enough to get by.,User,8,5
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Constant User,Average User:  I know enough to get by.,User,9,4
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,8,1
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,0,1
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,1,2
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,10,4
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,2,2
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,3,3
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,4,1
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,5,5
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,7,1
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,9,3
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,0,3
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,1,1
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,10,27
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,2,2
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,3,4
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,4,3
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,5,11
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,6,3
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,7,2
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,8,9
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,9,9
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Daily User,Average User:  I know enough to get by.,User,0,3
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Daily User,Average User:  I know enough to get by.,User,1,3
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Daily User,Average User:  I know enough to get by.,User,10,42
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Daily User,Average User:  I know enough to get by.,User,2,4
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Daily User,Average User:  I know enough to get by.,User,3,1
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Daily User,Average User:  I know enough to get by.,User,4,3
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Daily User,Average User:  I know enough to get by.,User,5,22
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Daily User,Average User:  I know enough to get by.,User,6,12
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Daily User,Average User:  I know enough to get by.,User,7,15
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Daily User,Average User:  I know enough to get by.,User,8,22
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Daily User,Average User:  I know enough to get by.,User,9,15
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,10,1
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,5,1
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,0,4
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,10,41
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,2,3
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,3,2
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,5,6
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,6,6
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,7,6
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,8,17
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,9,9
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,0,1
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,1,2
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,10,90
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,2,3
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,3,4
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,4,2
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,5,44
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,6,15
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,7,38
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,8,35
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,9,37
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,10,36
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,3,1
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,4,1
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,5,6
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,6,3
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,7,2
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,8,9
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,9,8
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,0,1
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,10,1
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,0,2
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,10,104
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,3,1
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,4,2
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,5,4
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,6,1
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,7,4
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,8,18
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,9,18
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,0,1
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,10,116
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,3,1
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,5,12
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,6,6
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,7,13
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,8,26
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,9,33
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,10,46
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,2,1
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,3,2
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,4,2
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,5,11
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,6,6
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,7,9
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,8,13
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,9,19
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,10,4
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,3,1
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,7,1
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,0,4
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,1,2
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,10,76
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,2,1
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,3,2
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,4,1
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,5,10
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,6,6
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,7,21
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,8,20
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,9,28
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,1,3
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,10,97
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,2,3
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,3,5
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,4,1
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,5,29
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,6,6
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,7,27
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,8,44
How concerned are you about the safety of your personal information online?,United States,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,9,50
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Constant User,Average User:  I know enough to get by.,User,0,1
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Constant User,Average User:  I know enough to get by.,User,1,2
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Constant User,Average User:  I know enough to get by.,User,10,22
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Constant User,Average User:  I know enough to get by.,User,2,1
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Constant User,Average User:  I know enough to get by.,User,3,8
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Constant User,Average User:  I know enough to get by.,User,4,4
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Constant User,Average User:  I know enough to get by.,User,5,16
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Constant User,Average User:  I know enough to get by.,User,6,10
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Constant User,Average User:  I know enough to get by.,User,7,6
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Constant User,Average User:  I know enough to get by.,User,8,8
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Constant User,Average User:  I know enough to get by.,User,9,9
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,10,4
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,5,1
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,0,5
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,1,2
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,10,17
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,2,1
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,5,7
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,8,3
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,9,6
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,0,2
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,1,3
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,10,42
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,3,1
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,4,5
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,5,21
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,6,9
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,7,7
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,8,18
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,9,13
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Daily User,Average User:  I know enough to get by.,User,0,2
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Daily User,Average User:  I know enough to get by.,User,1,1
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Daily User,Average User:  I know enough to get by.,User,10,121
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Daily User,Average User:  I know enough to get by.,User,3,7
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Daily User,Average User:  I know enough to get by.,User,4,7
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Daily User,Average User:  I know enough to get by.,User,5,40
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Daily User,Average User:  I know enough to get by.,User,6,15
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Daily User,Average User:  I know enough to get by.,User,7,41
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Daily User,Average User:  I know enough to get by.,User,8,60
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Daily User,Average User:  I know enough to get by.,User,9,36
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,10,5
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,5,1
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,7,1
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,9,1
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,1,3
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,10,41
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,3,2
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,4,1
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,5,7
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,6,2
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,7,6
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,8,9
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,9,14
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,0,3
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,1,2
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,10,160
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,2,4
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,3,5
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,4,8
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,5,50
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,6,24
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,7,50
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,8,57
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,9,66
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,1,1
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,10,118
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,2,1
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,3,1
