Question,Country,Age,Frequency of Use,Tech Knowledge,Facebook Users and Non-users,Answer,Total
Which of the following do you like most about Facebook?,Other,35-44 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Watching all the drama,2
Which of the following do you like most about Facebook?,Other,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Cats, cats, doggos, and more cats",2
Which of the following do you like most about Facebook?,Other,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Getting the news from places I care about,22
Which of the following do you like most about Facebook?,Other,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"It’s good for my business, I rely on it for that",13
Which of the following do you like most about Facebook?,Other,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,None of the above,2
Which of the following do you like most about Facebook?,Other,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Staying connected with people I care about,52
Which of the following do you like most about Facebook?,Other,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Watching all the drama,2
Which of the following do you like most about Facebook?,Other,35-44 years old,Daily User,Average User:  I know enough to get by.,User,"Cats, cats, doggos, and more cats",3
Which of the following do you like most about Facebook?,Other,35-44 years old,Daily User,Average User:  I know enough to get by.,User,Getting the news from places I care about,38
Which of the following do you like most about Facebook?,Other,35-44 years old,Daily User,Average User:  I know enough to get by.,User,"It’s good for my business, I rely on it for that",7
Which of the following do you like most about Facebook?,Other,35-44 years old,Daily User,Average User:  I know enough to get by.,User,None of the above,9
Which of the following do you like most about Facebook?,Other,35-44 years old,Daily User,Average User:  I know enough to get by.,User,Staying connected with people I care about,74
Which of the following do you like most about Facebook?,Other,35-44 years old,Daily User,Average User:  I know enough to get by.,User,Watching all the drama,5
Which of the following do you like most about Facebook?,Other,35-44 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Getting the news from places I care about,5
Which of the following do you like most about Facebook?,Other,35-44 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,None of the above,2
Which of the following do you like most about Facebook?,Other,35-44 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Staying connected with people I care about,3
Which of the following do you like most about Facebook?,Other,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Cats, cats, doggos, and more cats",3
Which of the following do you like most about Facebook?,Other,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Getting the news from places I care about,29
Which of the following do you like most about Facebook?,Other,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"It’s good for my business, I rely on it for that",10
Which of the following do you like most about Facebook?,Other,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,None of the above,12
Which of the following do you like most about Facebook?,Other,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Staying connected with people I care about,82
Which of the following do you like most about Facebook?,Other,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Watching all the drama,3
Which of the following do you like most about Facebook?,Other,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Cats, cats, doggos, and more cats",6
Which of the following do you like most about Facebook?,Other,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Getting the news from places I care about,84
Which of the following do you like most about Facebook?,Other,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"It’s good for my business, I rely on it for that",29
Which of the following do you like most about Facebook?,Other,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,None of the above,24
Which of the following do you like most about Facebook?,Other,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Staying connected with people I care about,158
Which of the following do you like most about Facebook?,Other,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Watching all the drama,11
Which of the following do you like most about Facebook?,Other,35-44 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,"Cats, cats, doggos, and more cats",1
Which of the following do you like most about Facebook?,Other,35-44 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Getting the news from places I care about,1
Which of the following do you like most about Facebook?,Other,35-44 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,"It’s good for my business, I rely on it for that",3
Which of the following do you like most about Facebook?,Other,35-44 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,None of the above,14
Which of the following do you like most about Facebook?,Other,35-44 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Staying connected with people I care about,1
Which of the following do you like most about Facebook?,Other,35-44 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Watching all the drama,1
Which of the following do you like most about Facebook?,Other,35-44 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,None of the above,3
Which of the following do you like most about Facebook?,Other,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"It’s good for my business, I rely on it for that",5
Which of the following do you like most about Facebook?,Other,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,None of the above,31
Which of the following do you like most about Facebook?,Other,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Staying connected with people I care about,6
Which of the following do you like most about Facebook?,Other,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Watching all the drama,1
Which of the following do you like most about Facebook?,Other,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"Cats, cats, doggos, and more cats",1
Which of the following do you like most about Facebook?,Other,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Getting the news from places I care about,3
Which of the following do you like most about Facebook?,Other,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"It’s good for my business, I rely on it for that",7
Which of the following do you like most about Facebook?,Other,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,None of the above,52
Which of the following do you like most about Facebook?,Other,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Staying connected with people I care about,12
Which of the following do you like most about Facebook?,Other,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Watching all the drama,1
Which of the following do you like most about Facebook?,Other,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,Getting the news from places I care about,13
Which of the following do you like most about Facebook?,Other,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,"It’s good for my business, I rely on it for that",7
Which of the following do you like most about Facebook?,Other,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,None of the above,32
Which of the following do you like most about Facebook?,Other,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,Staying connected with people I care about,46
Which of the following do you like most about Facebook?,Other,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,Watching all the drama,5
Which of the following do you like most about Facebook?,Other,35-44 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,"Cats, cats, doggos, and more cats",1
Which of the following do you like most about Facebook?,Other,35-44 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,None of the above,4
Which of the following do you like most about Facebook?,Other,35-44 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Staying connected with people I care about,3
Which of the following do you like most about Facebook?,Other,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Cats, cats, doggos, and more cats",1
Which of the following do you like most about Facebook?,Other,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Getting the news from places I care about,13
Which of the following do you like most about Facebook?,Other,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"It’s good for my business, I rely on it for that",11
Which of the following do you like most about Facebook?,Other,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,None of the above,44
Which of the following do you like most about Facebook?,Other,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Staying connected with people I care about,84
Which of the following do you like most about Facebook?,Other,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Watching all the drama,3
Which of the following do you like most about Facebook?,Other,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Cats, cats, doggos, and more cats",5
Which of the following do you like most about Facebook?,Other,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Getting the news from places I care about,38
Which of the following do you like most about Facebook?,Other,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"It’s good for my business, I rely on it for that",28
Which of the following do you like most about Facebook?,Other,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,None of the above,74
Which of the following do you like most about Facebook?,Other,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Staying connected with people I care about,110
Which of the following do you like most about Facebook?,Other,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Watching all the drama,9
Which of the following do you like most about Facebook?,Other,45-54 years old,Constant User,Average User:  I know enough to get by.,User,"Cats, cats, doggos, and more cats",4
Which of the following do you like most about Facebook?,Other,45-54 years old,Constant User,Average User:  I know enough to get by.,User,Getting the news from places I care about,10
Which of the following do you like most about Facebook?,Other,45-54 years old,Constant User,Average User:  I know enough to get by.,User,"It’s good for my business, I rely on it for that",6
Which of the following do you like most about Facebook?,Other,45-54 years old,Constant User,Average User:  I know enough to get by.,User,None of the above,4
Which of the following do you like most about Facebook?,Other,45-54 years old,Constant User,Average User:  I know enough to get by.,User,Staying connected with people I care about,22
Which of the following do you like most about Facebook?,Other,45-54 years old,Constant User,Average User:  I know enough to get by.,User,Watching all the drama,4
Which of the following do you like most about Facebook?,Other,45-54 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,Getting the news from places I care about,3
Which of the following do you like most about Facebook?,Other,45-54 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,"It’s good for my business, I rely on it for that",1
Which of the following do you like most about Facebook?,Other,45-54 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,None of the above,2
Which of the following do you like most about Facebook?,Other,45-54 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,Staying connected with people I care about,3
Which of the following do you like most about Facebook?,Other,45-54 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Getting the news from places I care about,4
Which of the following do you like most about Facebook?,Other,45-54 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"It’s good for my business, I rely on it for that",1
Which of the following do you like most about Facebook?,Other,45-54 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,None of the above,1
Which of the following do you like most about Facebook?,Other,45-54 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Staying connected with people I care about,12
Which of the following do you like most about Facebook?,Other,45-54 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Watching all the drama,1
Which of the following do you like most about Facebook?,Other,45-54 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Cats, cats, doggos, and more cats",1
Which of the following do you like most about Facebook?,Other,45-54 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Getting the news from places I care about,11
Which of the following do you like most about Facebook?,Other,45-54 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"It’s good for my business, I rely on it for that",11
Which of the following do you like most about Facebook?,Other,45-54 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,None of the above,2
Which of the following do you like most about Facebook?,Other,45-54 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Staying connected with people I care about,33
Which of the following do you like most about Facebook?,Other,45-54 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Watching all the drama,2
Which of the following do you like most about Facebook?,Other,45-54 years old,Daily User,Average User:  I know enough to get by.,User,"Cats, cats, doggos, and more cats",4
Which of the following do you like most about Facebook?,Other,45-54 years old,Daily User,Average User:  I know enough to get by.,User,Getting the news from places I care about,38
Which of the following do you like most about Facebook?,Other,45-54 years old,Daily User,Average User:  I know enough to get by.,User,"It’s good for my business, I rely on it for that",16
Which of the following do you like most about Facebook?,Other,45-54 years old,Daily User,Average User:  I know enough to get by.,User,None of the above,17
Which of the following do you like most about Facebook?,Other,45-54 years old,Daily User,Average User:  I know enough to get by.,User,Staying connected with people I care about,100
Which of the following do you like most about Facebook?,Other,45-54 years old,Daily User,Average User:  I know enough to get by.,User,Watching all the drama,4
Which of the following do you like most about Facebook?,Other,45-54 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Getting the news from places I care about,1
Which of the following do you like most about Facebook?,Other,45-54 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,"It’s good for my business, I rely on it for that",1
Which of the following do you like most about Facebook?,Other,45-54 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,None of the above,2
Which of the following do you like most about Facebook?,Other,45-54 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Staying connected with people I care about,7
Which of the following do you like most about Facebook?,Other,45-54 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Getting the news from places I care about,11
Which of the following do you like most about Facebook?,Other,45-54 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"It’s good for my business, I rely on it for that",5
Which of the following do you like most about Facebook?,Other,45-54 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,None of the above,7
Which of the following do you like most about Facebook?,Other,45-54 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Staying connected with people I care about,39
Which of the following do you like most about Facebook?,Other,45-54 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Watching all the drama,3
Which of the following do you like most about Facebook?,Other,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Cats, cats, doggos, and more cats",3
Which of the following do you like most about Facebook?,Other,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Getting the news from places I care about,49
Which of the following do you like most about Facebook?,Other,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"It’s good for my business, I rely on it for that",26
Which of the following do you like most about Facebook?,Other,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,None of the above,28
Which of the following do you like most about Facebook?,Other,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Staying connected with people I care about,124
Which of the following do you like most about Facebook?,Other,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Watching all the drama,6
Which of the following do you like most about Facebook?,Other,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Getting the news from places I care about,1
Which of the following do you like most about Facebook?,Other,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,None of the above,35
Which of the following do you like most about Facebook?,Other,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Staying connected with people I care about,2
Which of the following do you like most about Facebook?,Other,45-54 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,None of the above,2
Which of the following do you like most about Facebook?,Other,45-54 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Getting the news from places I care about,1
Which of the following do you like most about Facebook?,Other,45-54 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"It’s good for my business, I rely on it for that",1
Which of the following do you like most about Facebook?,Other,45-54 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,None of the above,15
Which of the following do you like most about Facebook?,Other,45-54 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Staying connected with people I care about,4
Which of the following do you like most about Facebook?,Other,45-54 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Watching all the drama,2
Which of the following do you like most about Facebook?,Other,45-54 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"Cats, cats, doggos, and more cats",2
Which of the following do you like most about Facebook?,Other,45-54 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Getting the news from places I care about,2
Which of the following do you like most about Facebook?,Other,45-54 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"It’s good for my business, I rely on it for that",3
Which of the following do you like most about Facebook?,Other,45-54 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,None of the above,58
Which of the following do you like most about Facebook?,Other,45-54 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Staying connected with people I care about,4
Which of the following do you like most about Facebook?,Other,45-54 years old,Occasional User,Average User:  I know enough to get by.,User,"Cats, cats, doggos, and more cats",1
Which of the following do you like most about Facebook?,Other,45-54 years old,Occasional User,Average User:  I know enough to get by.,User,Getting the news from places I care about,22
Which of the following do you like most about Facebook?,Other,45-54 years old,Occasional User,Average User:  I know enough to get by.,User,"It’s good for my business, I rely on it for that",9
Which of the following do you like most about Facebook?,Other,45-54 years old,Occasional User,Average User:  I know enough to get by.,User,None of the above,48
Which of the following do you like most about Facebook?,Other,45-54 years old,Occasional User,Average User:  I know enough to get by.,User,Staying connected with people I care about,59
Which of the following do you like most about Facebook?,Other,45-54 years old,Occasional User,Average User:  I know enough to get by.,User,Watching all the drama,2
Which of the following do you like most about Facebook?,Other,45-54 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Getting the news from places I care about,4
Which of the following do you like most about Facebook?,Other,45-54 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,"It’s good for my business, I rely on it for that",1
Which of the following do you like most about Facebook?,Other,45-54 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,None of the above,3
Which of the following do you like most about Facebook?,Other,45-54 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Staying connected with people I care about,2
Which of the following do you like most about Facebook?,Other,45-54 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Watching all the drama,1
Which of the following do you like most about Facebook?,Other,45-54 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Cats, cats, doggos, and more cats",3
Which of the following do you like most about Facebook?,Other,45-54 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Getting the news from places I care about,8
Which of the following do you like most about Facebook?,Other,45-54 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"It’s good for my business, I rely on it for that",6
Which of the following do you like most about Facebook?,Other,45-54 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,None of the above,22
Which of the following do you like most about Facebook?,Other,45-54 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Staying connected with people I care about,47
Which of the following do you like most about Facebook?,Other,45-54 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Watching all the drama,3
Which of the following do you like most about Facebook?,Other,45-54 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Cats, cats, doggos, and more cats",3
Which of the following do you like most about Facebook?,Other,45-54 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Getting the news from places I care about,26
Which of the following do you like most about Facebook?,Other,45-54 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"It’s good for my business, I rely on it for that",13
Which of the following do you like most about Facebook?,Other,45-54 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,None of the above,77
Which of the following do you like most about Facebook?,Other,45-54 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Staying connected with people I care about,92
Which of the following do you like most about Facebook?,Other,45-54 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Watching all the drama,8
Which of the following do you like most about Facebook?,Other,55-64 years old,Constant User,Average User:  I know enough to get by.,User,Getting the news from places I care about,8
Which of the following do you like most about Facebook?,Other,55-64 years old,Constant User,Average User:  I know enough to get by.,User,"It’s good for my business, I rely on it for that",3
Which of the following do you like most about Facebook?,Other,55-64 years old,Constant User,Average User:  I know enough to get by.,User,None of the above,2
Which of the following do you like most about Facebook?,Other,55-64 years old,Constant User,Average User:  I know enough to get by.,User,Staying connected with people I care about,36
Which of the following do you like most about Facebook?,Other,55-64 years old,Constant User,Average User:  I know enough to get by.,User,Watching all the drama,3
Which of the following do you like most about Facebook?,Other,55-64 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,Getting the news from places I care about,1
Which of the following do you like most about Facebook?,Other,55-64 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,Staying connected with people I care about,5
Which of the following do you like most about Facebook?,Other,55-64 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Getting the news from places I care about,1
Which of the following do you like most about Facebook?,Other,55-64 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"It’s good for my business, I rely on it for that",1
Which of the following do you like most about Facebook?,Other,55-64 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Staying connected with people I care about,5
Which of the following do you like most about Facebook?,Other,55-64 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Getting the news from places I care about,6
Which of the following do you like most about Facebook?,Other,55-64 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"It’s good for my business, I rely on it for that",3
Which of the following do you like most about Facebook?,Other,55-64 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,None of the above,3
Which of the following do you like most about Facebook?,Other,55-64 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Staying connected with people I care about,18
Which of the following do you like most about Facebook?,Other,55-64 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Watching all the drama,1
Which of the following do you like most about Facebook?,Other,55-64 years old,Daily User,Average User:  I know enough to get by.,User,"Cats, cats, doggos, and more cats",4
Which of the following do you like most about Facebook?,Other,55-64 years old,Daily User,Average User:  I know enough to get by.,User,Getting the news from places I care about,50
Which of the following do you like most about Facebook?,Other,55-64 years old,Daily User,Average User:  I know enough to get by.,User,"It’s good for my business, I rely on it for that",15
Which of the following do you like most about Facebook?,Other,55-64 years old,Daily User,Average User:  I know enough to get by.,User,None of the above,25
Which of the following do you like most about Facebook?,Other,55-64 years old,Daily User,Average User:  I know enough to get by.,User,Staying connected with people I care about,149
Which of the following do you like most about Facebook?,Other,55-64 years old,Daily User,Average User:  I know enough to get by.,User,Watching all the drama,6
Which of the following do you like most about Facebook?,Other,55-64 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Getting the news from places I care about,2
Which of the following do you like most about Facebook?,Other,55-64 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,"It’s good for my business, I rely on it for that",1
Which of the following do you like most about Facebook?,Other,55-64 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,None of the above,4
Which of the following do you like most about Facebook?,Other,55-64 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Staying connected with people I care about,9
Which of the following do you like most about Facebook?,Other,55-64 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Getting the news from places I care about,4
Which of the following do you like most about Facebook?,Other,55-64 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"It’s good for my business, I rely on it for that",3
Which of the following do you like most about Facebook?,Other,55-64 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,None of the above,1
Which of the following do you like most about Facebook?,Other,55-64 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Staying connected with people I care about,13
Which of the following do you like most about Facebook?,Other,55-64 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Watching all the drama,2
Which of the following do you like most about Facebook?,Other,55-64 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Cats, cats, doggos, and more cats",2
