Question,Country,Age,Frequency of Use,Tech Knowledge,Facebook Users and Non-users,Answer,Total
Do you know what types of personal information Facebook collects about you?,Other,18-24 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,30
Do you know what types of personal information Facebook collects about you?,Other,18-24 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,39
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Constant User,Average User:  I know enough to get by.,User,I'm not sure,26
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Constant User,Average User:  I know enough to get by.,User,No,19
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Constant User,Average User:  I know enough to get by.,User,Yes,16
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,No,4
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,22
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,14
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,31
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,51
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,30
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,57
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Daily User,Average User:  I know enough to get by.,User,I'm not sure,53
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Daily User,Average User:  I know enough to get by.,User,No,48
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Daily User,Average User:  I know enough to get by.,User,Yes,20
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,I'm not sure,7
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,No,2
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,2
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,88
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,27
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,108
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,198
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,72
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,153
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,I'm not sure,6
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,5
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,3
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,I'm not sure,17
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,No,10
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Yes,17
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,I'm not sure,22
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,11
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,16
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Occasional User,Average User:  I know enough to get by.,User,I'm not sure,33
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Occasional User,Average User:  I know enough to get by.,User,No,21
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Occasional User,Average User:  I know enough to get by.,User,Yes,16
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,I'm not sure,4
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,No,1
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,2
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,96
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,32
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,86
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,136
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,62
Do you know what types of personal information Facebook collects about you?,Other,25-34 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,82
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Constant User,Average User:  I know enough to get by.,User,I'm not sure,22
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Constant User,Average User:  I know enough to get by.,User,No,16
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Constant User,Average User:  I know enough to get by.,User,Yes,16
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,I'm not sure,7
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,No,1
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,2
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,13
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,6
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,21
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,37
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,20
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,37
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Daily User,Average User:  I know enough to get by.,User,I'm not sure,66
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Daily User,Average User:  I know enough to get by.,User,No,47
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Daily User,Average User:  I know enough to get by.,User,Yes,23
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,I'm not sure,5
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,No,4
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,1
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,62
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,20
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,57
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,160
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,56
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,96
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,I'm not sure,4
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,11
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,6
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,No,1
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,I'm not sure,24
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,No,7
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Yes,13
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,I'm not sure,32
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,17
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,27
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,I'm not sure,48
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,No,28
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,Yes,28
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,I'm not sure,7
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,No,1
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,76
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,20
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,60
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,141
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,46
Do you know what types of personal information Facebook collects about you?,Other,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,77
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Constant User,Average User:  I know enough to get by.,User,I'm not sure,16
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Constant User,Average User:  I know enough to get by.,User,No,22
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Constant User,Average User:  I know enough to get by.,User,Yes,12
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,I'm not sure,6
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,No,1
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,2
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,4
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,3
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,12
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,26
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,19
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,14
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Daily User,Average User:  I know enough to get by.,User,I'm not sure,96
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Daily User,Average User:  I know enough to get by.,User,No,54
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Daily User,Average User:  I know enough to get by.,User,Yes,29
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,I'm not sure,3
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,No,6
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,2
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,19
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,8
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,38
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,111
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,41
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,82
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,I'm not sure,18
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,13
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,7
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,No,1
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,I'm not sure,9
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,No,8
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Yes,6
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,I'm not sure,25
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,21
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,23
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Occasional User,Average User:  I know enough to get by.,User,I'm not sure,73
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Occasional User,Average User:  I know enough to get by.,User,No,52
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Occasional User,Average User:  I know enough to get by.,User,Yes,16
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,I'm not sure,3
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,No,7
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,1
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,49
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,6
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,34
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,116
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,47
Do you know what types of personal information Facebook collects about you?,Other,45-54 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,56
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Constant User,Average User:  I know enough to get by.,User,I'm not sure,19
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Constant User,Average User:  I know enough to get by.,User,No,23
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Constant User,Average User:  I know enough to get by.,User,Yes,10
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,I'm not sure,2
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,No,3
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,1
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,2
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,5
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,11
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,9
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,10
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Daily User,Average User:  I know enough to get by.,User,I'm not sure,131
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Daily User,Average User:  I know enough to get by.,User,No,72
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Daily User,Average User:  I know enough to get by.,User,Yes,46
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,I'm not sure,6
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,No,7
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,3
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,13
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,2
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,8
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,82
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,36
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,46
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,I'm not sure,29
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,17
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,12
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,I'm not sure,6
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,No,7
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,Yes,2
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,No,1
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Yes,1
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,I'm not sure,21
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,22
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,16
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Occasional User,Average User:  I know enough to get by.,User,I'm not sure,84
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Occasional User,Average User:  I know enough to get by.,User,No,63
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Occasional User,Average User:  I know enough to get by.,User,Yes,22
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,I'm not sure,7
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,No,5
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,4
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,6
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,3
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,5
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,90
