Question,Country,Age,Frequency of Use,Tech Knowledge,Facebook Users and Non-users,Answer,Total
Browse Facebook while limiting its ability to track me,United Kingdom,Unknown,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,2
Browse Facebook while limiting its ability to track me,United Kingdom,Unknown,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,1
Browse Facebook while limiting its ability to track me,United Kingdom,Unknown,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,19
Browse Facebook while limiting its ability to track me,United Kingdom,Unknown,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,8
Browse Facebook while limiting its ability to track me,United States,18-24 years old,Constant User,Average User:  I know enough to get by.,User,No,4
Browse Facebook while limiting its ability to track me,United States,18-24 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,6
Browse Facebook while limiting its ability to track me,United States,18-24 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,6
Browse Facebook while limiting its ability to track me,United States,18-24 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,9
Browse Facebook while limiting its ability to track me,United States,18-24 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,5
Browse Facebook while limiting its ability to track me,United States,18-24 years old,Daily User,Average User:  I know enough to get by.,User,No,18
Browse Facebook while limiting its ability to track me,United States,18-24 years old,Daily User,Average User:  I know enough to get by.,User,Yes,5
Browse Facebook while limiting its ability to track me,United States,18-24 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,No,1
Browse Facebook while limiting its ability to track me,United States,18-24 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,18
Browse Facebook while limiting its ability to track me,United States,18-24 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,30
Browse Facebook while limiting its ability to track me,United States,18-24 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,42
Browse Facebook while limiting its ability to track me,United States,18-24 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,24
Browse Facebook while limiting its ability to track me,United States,18-24 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,15
Browse Facebook while limiting its ability to track me,United States,18-24 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,No,3
Browse Facebook while limiting its ability to track me,United States,18-24 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,No,74
Browse Facebook while limiting its ability to track me,United States,18-24 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Yes,11
Browse Facebook while limiting its ability to track me,United States,18-24 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,110
Browse Facebook while limiting its ability to track me,United States,18-24 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,13
Browse Facebook while limiting its ability to track me,United States,18-24 years old,Occasional User,Average User:  I know enough to get by.,User,No,8
Browse Facebook while limiting its ability to track me,United States,18-24 years old,Occasional User,Average User:  I know enough to get by.,User,Yes,5
Browse Facebook while limiting its ability to track me,United States,18-24 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,1
Browse Facebook while limiting its ability to track me,United States,18-24 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,23
Browse Facebook while limiting its ability to track me,United States,18-24 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,41
Browse Facebook while limiting its ability to track me,United States,18-24 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,71
Browse Facebook while limiting its ability to track me,United States,18-24 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,31
Browse Facebook while limiting its ability to track me,United States,25-34 years old,Constant User,Average User:  I know enough to get by.,User,No,13
Browse Facebook while limiting its ability to track me,United States,25-34 years old,Constant User,Average User:  I know enough to get by.,User,Yes,5
Browse Facebook while limiting its ability to track me,United States,25-34 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,11
Browse Facebook while limiting its ability to track me,United States,25-34 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,14
Browse Facebook while limiting its ability to track me,United States,25-34 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,48
Browse Facebook while limiting its ability to track me,United States,25-34 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,19
Browse Facebook while limiting its ability to track me,United States,25-34 years old,Daily User,Average User:  I know enough to get by.,User,No,75
Browse Facebook while limiting its ability to track me,United States,25-34 years old,Daily User,Average User:  I know enough to get by.,User,Yes,10
Browse Facebook while limiting its ability to track me,United States,25-34 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,No,2
Browse Facebook while limiting its ability to track me,United States,25-34 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,62
Browse Facebook while limiting its ability to track me,United States,25-34 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,72
Browse Facebook while limiting its ability to track me,United States,25-34 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,177
Browse Facebook while limiting its ability to track me,United States,25-34 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,84
Browse Facebook while limiting its ability to track me,United States,25-34 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,33
Browse Facebook while limiting its ability to track me,United States,25-34 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,1
Browse Facebook while limiting its ability to track me,United States,25-34 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,No,4
Browse Facebook while limiting its ability to track me,United States,25-34 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,No,123
Browse Facebook while limiting its ability to track me,United States,25-34 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Yes,16
Browse Facebook while limiting its ability to track me,United States,25-34 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,171
Browse Facebook while limiting its ability to track me,United States,25-34 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,11
Browse Facebook while limiting its ability to track me,United States,25-34 years old,Occasional User,Average User:  I know enough to get by.,User,No,54
Browse Facebook while limiting its ability to track me,United States,25-34 years old,Occasional User,Average User:  I know enough to get by.,User,Yes,6
Browse Facebook while limiting its ability to track me,United States,25-34 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,No,3
Browse Facebook while limiting its ability to track me,United States,25-34 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,103
Browse Facebook while limiting its ability to track me,United States,25-34 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,87
Browse Facebook while limiting its ability to track me,United States,25-34 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,149
Browse Facebook while limiting its ability to track me,United States,25-34 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,68
Browse Facebook while limiting its ability to track me,United States,35-44 years old,Constant User,Average User:  I know enough to get by.,User,No,34
Browse Facebook while limiting its ability to track me,United States,35-44 years old,Constant User,Average User:  I know enough to get by.,User,Yes,4
Browse Facebook while limiting its ability to track me,United States,35-44 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,No,1
Browse Facebook while limiting its ability to track me,United States,35-44 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,9
Browse Facebook while limiting its ability to track me,United States,35-44 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,13
Browse Facebook while limiting its ability to track me,United States,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,46
Browse Facebook while limiting its ability to track me,United States,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,28
Browse Facebook while limiting its ability to track me,United States,35-44 years old,Daily User,Average User:  I know enough to get by.,User,No,124
Browse Facebook while limiting its ability to track me,United States,35-44 years old,Daily User,Average User:  I know enough to get by.,User,Yes,18
Browse Facebook while limiting its ability to track me,United States,35-44 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,No,1
Browse Facebook while limiting its ability to track me,United States,35-44 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,1
Browse Facebook while limiting its ability to track me,United States,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,48
Browse Facebook while limiting its ability to track me,United States,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,46
Browse Facebook while limiting its ability to track me,United States,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,195
Browse Facebook while limiting its ability to track me,United States,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,76
Browse Facebook while limiting its ability to track me,United States,35-44 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,61
Browse Facebook while limiting its ability to track me,United States,35-44 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,5
Browse Facebook while limiting its ability to track me,United States,35-44 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,No,2
Browse Facebook while limiting its ability to track me,United States,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,No,130
Browse Facebook while limiting its ability to track me,United States,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Yes,24
Browse Facebook while limiting its ability to track me,United States,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,194
Browse Facebook while limiting its ability to track me,United States,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,14
Browse Facebook while limiting its ability to track me,United States,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,No,92
Browse Facebook while limiting its ability to track me,United States,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,Yes,17
Browse Facebook while limiting its ability to track me,United States,35-44 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,No,6
Browse Facebook while limiting its ability to track me,United States,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,88
Browse Facebook while limiting its ability to track me,United States,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,83
Browse Facebook while limiting its ability to track me,United States,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,198
Browse Facebook while limiting its ability to track me,United States,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,67
Browse Facebook while limiting its ability to track me,United States,45-54 years old,Constant User,Average User:  I know enough to get by.,User,No,71
Browse Facebook while limiting its ability to track me,United States,45-54 years old,Constant User,Average User:  I know enough to get by.,User,Yes,16
Browse Facebook while limiting its ability to track me,United States,45-54 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,No,5
Browse Facebook while limiting its ability to track me,United States,45-54 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,20
Browse Facebook while limiting its ability to track me,United States,45-54 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,21
Browse Facebook while limiting its ability to track me,United States,45-54 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,77
Browse Facebook while limiting its ability to track me,United States,45-54 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,44
Browse Facebook while limiting its ability to track me,United States,45-54 years old,Daily User,Average User:  I know enough to get by.,User,No,286
Browse Facebook while limiting its ability to track me,United States,45-54 years old,Daily User,Average User:  I know enough to get by.,User,Yes,44
Browse Facebook while limiting its ability to track me,United States,45-54 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,No,8
Browse Facebook while limiting its ability to track me,United States,45-54 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,51
Browse Facebook while limiting its ability to track me,United States,45-54 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,34
Browse Facebook while limiting its ability to track me,United States,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,310
Browse Facebook while limiting its ability to track me,United States,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,119
Browse Facebook while limiting its ability to track me,United States,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,197
Browse Facebook while limiting its ability to track me,United States,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,3
Browse Facebook while limiting its ability to track me,United States,45-54 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,No,5
Browse Facebook while limiting its ability to track me,United States,45-54 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,No,93
Browse Facebook while limiting its ability to track me,United States,45-54 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Yes,13
Browse Facebook while limiting its ability to track me,United States,45-54 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,268
Browse Facebook while limiting its ability to track me,United States,45-54 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,21
Browse Facebook while limiting its ability to track me,United States,45-54 years old,Occasional User,Average User:  I know enough to get by.,User,No,238
Browse Facebook while limiting its ability to track me,United States,45-54 years old,Occasional User,Average User:  I know enough to get by.,User,Yes,20
Browse Facebook while limiting its ability to track me,United States,45-54 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,No,11
Browse Facebook while limiting its ability to track me,United States,45-54 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,1
Browse Facebook while limiting its ability to track me,United States,45-54 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,86
Browse Facebook while limiting its ability to track me,United States,45-54 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,52
Browse Facebook while limiting its ability to track me,United States,45-54 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,290
Browse Facebook while limiting its ability to track me,United States,45-54 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,104
Browse Facebook while limiting its ability to track me,United States,55-64 years old,Constant User,Average User:  I know enough to get by.,User,No,143
Browse Facebook while limiting its ability to track me,United States,55-64 years old,Constant User,Average User:  I know enough to get by.,User,Yes,37
Browse Facebook while limiting its ability to track me,United States,55-64 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,No,5
Browse Facebook while limiting its ability to track me,United States,55-64 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,1
Browse Facebook while limiting its ability to track me,United States,55-64 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,12
Browse Facebook while limiting its ability to track me,United States,55-64 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,10
Browse Facebook while limiting its ability to track me,United States,55-64 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,96
Browse Facebook while limiting its ability to track me,United States,55-64 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,49
Browse Facebook while limiting its ability to track me,United States,55-64 years old,Daily User,Average User:  I know enough to get by.,User,No,878
Browse Facebook while limiting its ability to track me,United States,55-64 years old,Daily User,Average User:  I know enough to get by.,User,Yes,125
Browse Facebook while limiting its ability to track me,United States,55-64 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,No,15
Browse Facebook while limiting its ability to track me,United States,55-64 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,2
Browse Facebook while limiting its ability to track me,United States,55-64 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,44
Browse Facebook while limiting its ability to track me,United States,55-64 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,46
Browse Facebook while limiting its ability to track me,United States,55-64 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,482
Browse Facebook while limiting its ability to track me,United States,55-64 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,147
Browse Facebook while limiting its ability to track me,United States,55-64 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,593
Browse Facebook while limiting its ability to track me,United States,55-64 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,16
Browse Facebook while limiting its ability to track me,United States,55-64 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,No,28
Browse Facebook while limiting its ability to track me,United States,55-64 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,No,84
Browse Facebook while limiting its ability to track me,United States,55-64 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Yes,8
Browse Facebook while limiting its ability to track me,United States,55-64 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,515
Browse Facebook while limiting its ability to track me,United States,55-64 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,27
Browse Facebook while limiting its ability to track me,United States,55-64 years old,Occasional User,Average User:  I know enough to get by.,User,No,665
Browse Facebook while limiting its ability to track me,United States,55-64 years old,Occasional User,Average User:  I know enough to get by.,User,Yes,64
Browse Facebook while limiting its ability to track me,United States,55-64 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,No,29
Browse Facebook while limiting its ability to track me,United States,55-64 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,3
Browse Facebook while limiting its ability to track me,United States,55-64 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,55
Browse Facebook while limiting its ability to track me,United States,55-64 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,37
Browse Facebook while limiting its ability to track me,United States,55-64 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,486
Browse Facebook while limiting its ability to track me,United States,55-64 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,122
Browse Facebook while limiting its ability to track me,United States,65-74 years old,Constant User,Average User:  I know enough to get by.,User,No,201
Browse Facebook while limiting its ability to track me,United States,65-74 years old,Constant User,Average User:  I know enough to get by.,User,Yes,41
Browse Facebook while limiting its ability to track me,United States,65-74 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,No,10
Browse Facebook while limiting its ability to track me,United States,65-74 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,2
Browse Facebook while limiting its ability to track me,United States,65-74 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,7
Browse Facebook while limiting its ability to track me,United States,65-74 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,4
Browse Facebook while limiting its ability to track me,United States,65-74 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,78
Browse Facebook while limiting its ability to track me,United States,65-74 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,49
Browse Facebook while limiting its ability to track me,United States,65-74 years old,Daily User,Average User:  I know enough to get by.,User,No,1425
Browse Facebook while limiting its ability to track me,United States,65-74 years old,Daily User,Average User:  I know enough to get by.,User,Yes,194
Browse Facebook while limiting its ability to track me,United States,65-74 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,No,49
Browse Facebook while limiting its ability to track me,United States,65-74 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,8
Browse Facebook while limiting its ability to track me,United States,65-74 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,18
Browse Facebook while limiting its ability to track me,United States,65-74 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,15
Browse Facebook while limiting its ability to track me,United States,65-74 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,608
Browse Facebook while limiting its ability to track me,United States,65-74 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,173
Browse Facebook while limiting its ability to track me,United States,65-74 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,1213
Browse Facebook while limiting its ability to track me,United States,65-74 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,20
Browse Facebook while limiting its ability to track me,United States,65-74 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,No,81
Browse Facebook while limiting its ability to track me,United States,65-74 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,Yes,2
Browse Facebook while limiting its ability to track me,United States,65-74 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,No,64
Browse Facebook while limiting its ability to track me,United States,65-74 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Yes,3
Browse Facebook while limiting its ability to track me,United States,65-74 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,718
Browse Facebook while limiting its ability to track me,United States,65-74 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,32
Browse Facebook while limiting its ability to track me,United States,65-74 years old,Occasional User,Average User:  I know enough to get by.,User,No,1196
Browse Facebook while limiting its ability to track me,United States,65-74 years old,Occasional User,Average User:  I know enough to get by.,User,Yes,138
Browse Facebook while limiting its ability to track me,United States,65-74 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,No,82
Browse Facebook while limiting its ability to track me,United States,65-74 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,6
Browse Facebook while limiting its ability to track me,United States,65-74 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,43
Browse Facebook while limiting its ability to track me,United States,65-74 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,20
Browse Facebook while limiting its ability to track me,United States,65-74 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,588
Browse Facebook while limiting its ability to track me,United States,65-74 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,142
Browse Facebook while limiting its ability to track me,United States,75 years or older,Constant User,Average User:  I know enough to get by.,User,No,81
Browse Facebook while limiting its ability to track me,United States,75 years or older,Constant User,Average User:  I know enough to get by.,User,Yes,16
Browse Facebook while limiting its ability to track me,United States,75 years or older,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,No,2
Browse Facebook while limiting its ability to track me,United States,75 years or older,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,2
Browse Facebook while limiting its ability to track me,United States,75 years or older,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,28
Browse Facebook while limiting its ability to track me,United States,75 years or older,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,12
Browse Facebook while limiting its ability to track me,United States,75 years or older,Daily User,Average User:  I know enough to get by.,User,No,776
Browse Facebook while limiting its ability to track me,United States,75 years or older,Daily User,Average User:  I know enough to get by.,User,Yes,98
Browse Facebook while limiting its ability to track me,United States,75 years or older,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,No,28
Browse Facebook while limiting its ability to track me,United States,75 years or older,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,1
Browse Facebook while limiting its ability to track me,United States,75 years or older,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,6
Browse Facebook while limiting its ability to track me,United States,75 years or older,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,3
Browse Facebook while limiting its ability to track me,United States,75 years or older,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,239
