Question,Country,Age,Frequency of Use,Tech Knowledge,Facebook Users and Non-users,Answer,Total
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,55-64 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,4
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,55-64 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,Yes,1
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,55-64 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,5
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,55-64 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,1
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,55-64 years old,Occasional User,Average User:  I know enough to get by.,User,No,5
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,55-64 years old,Occasional User,Average User:  I know enough to get by.,User,Yes,4
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,55-64 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,1
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,55-64 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,2
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,55-64 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,1
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,55-64 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,8
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,55-64 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,8
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,65-74 years old,Constant User,Average User:  I know enough to get by.,User,No,1
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,65-74 years old,Constant User,Average User:  I know enough to get by.,User,Yes,1
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,65-74 years old,Daily User,Average User:  I know enough to get by.,User,No,14
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,65-74 years old,Daily User,Average User:  I know enough to get by.,User,Yes,4
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,65-74 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,10
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,65-74 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,2
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,65-74 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,10
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,65-74 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,2
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,65-74 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,No,2
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,65-74 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,No,1
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,65-74 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,13
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,65-74 years old,Occasional User,Average User:  I know enough to get by.,User,No,8
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,65-74 years old,Occasional User,Average User:  I know enough to get by.,User,Yes,2
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,65-74 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,No,1
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,65-74 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,7
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,65-74 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,5
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,75 years or older,Daily User,Average User:  I know enough to get by.,User,No,5
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,75 years or older,Daily User,Average User:  I know enough to get by.,User,Yes,3
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,75 years or older,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,No,1
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,75 years or older,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,2
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,75 years or older,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,2
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,75 years or older,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,8
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,75 years or older,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,1
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,75 years or older,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,1
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,75 years or older,Occasional User,Average User:  I know enough to get by.,User,No,4
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,75 years or older,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,No,1
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,75 years or older,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,2
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,Unknown,Daily User,Average User:  I know enough to get by.,User,No,4
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,Unknown,Daily User,Average User:  I know enough to get by.,User,Yes,1
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,Unknown,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,3
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,Unknown,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,2
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,Unknown,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,1
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,Unknown,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,No,3
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,Unknown,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Yes,1
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,Unknown,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,1
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,Unknown,Occasional User,Average User:  I know enough to get by.,User,No,2
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,Unknown,Occasional User,Average User:  I know enough to get by.,User,Yes,1
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,Unknown,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,2
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,Unknown,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,1
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,Unknown,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,6
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Netherlands,Unknown,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,2
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,18-24 years old,Constant User,Average User:  I know enough to get by.,User,No,19
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,18-24 years old,Constant User,Average User:  I know enough to get by.,User,Yes,2
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,18-24 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,No,1
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,18-24 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,1
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,18-24 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,15
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,18-24 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,9
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,18-24 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,51
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,18-24 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,14
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,18-24 years old,Daily User,Average User:  I know enough to get by.,User,No,62
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,18-24 years old,Daily User,Average User:  I know enough to get by.,User,Yes,6
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,18-24 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,No,3
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,18-24 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,3
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,18-24 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,77
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,18-24 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,25
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,18-24 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,187
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,18-24 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,59
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,18-24 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,5
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,18-24 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,2
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,18-24 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,No,16
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,18-24 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Yes,6
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,18-24 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,30
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,18-24 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,9
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,18-24 years old,Occasional User,Average User:  I know enough to get by.,User,No,35
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,18-24 years old,Occasional User,Average User:  I know enough to get by.,User,Yes,4
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,18-24 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,No,2
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,18-24 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,67
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,18-24 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,29
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,18-24 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,106
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,18-24 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,28
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,25-34 years old,Constant User,Average User:  I know enough to get by.,User,No,53
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,25-34 years old,Constant User,Average User:  I know enough to get by.,User,Yes,9
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,25-34 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,No,3
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,25-34 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,2
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,25-34 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,58
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,25-34 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,9
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,25-34 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,106
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,25-34 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,32
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,25-34 years old,Daily User,Average User:  I know enough to get by.,User,No,98
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,25-34 years old,Daily User,Average User:  I know enough to get by.,User,Yes,22
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,25-34 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,No,10
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,25-34 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,1
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,25-34 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,163
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,25-34 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,61
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,25-34 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,311
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,25-34 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,112
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,25-34 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,8
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,25-34 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,4
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,25-34 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,No,34
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,25-34 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Yes,6
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,25-34 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,37
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,25-34 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,9
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,25-34 years old,Occasional User,Average User:  I know enough to get by.,User,No,58
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,25-34 years old,Occasional User,Average User:  I know enough to get by.,User,Yes,11
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,25-34 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,No,6
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,25-34 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,1
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,25-34 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,172
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,25-34 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,42
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,25-34 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,235
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,25-34 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,45
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,35-44 years old,Constant User,Average User:  I know enough to get by.,User,No,41
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,35-44 years old,Constant User,Average User:  I know enough to get by.,User,Yes,13
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,35-44 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,No,8
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,35-44 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,2
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,35-44 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,27
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,35-44 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,12
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,73
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,21
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,35-44 years old,Daily User,Average User:  I know enough to get by.,User,No,111
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,35-44 years old,Daily User,Average User:  I know enough to get by.,User,Yes,25
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,35-44 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,No,8
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,35-44 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,2
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,92
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,46
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,234
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,78
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,35-44 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,16
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,35-44 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,1
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,35-44 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,No,1
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,No,37
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Yes,6
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,60
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,7
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,No,81
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,Yes,22
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,35-44 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,No,7
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,35-44 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,1
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,123
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,33
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,205
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,59
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,45-54 years old,Constant User,Average User:  I know enough to get by.,User,No,37
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,45-54 years old,Constant User,Average User:  I know enough to get by.,User,Yes,13
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,45-54 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,No,5
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,45-54 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,4
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,45-54 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,12
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,45-54 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,7
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,45-54 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,47
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Other,45-54 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,13
